generation,best_fitness,worst_fitness,mean_fitness,std_fitness,best_weights,improvement,cumulative_improvement,fitness_range
25,0.55,0.052500000000000005,0.3740783333333334,0.12504834277412696,"{'avance_balon': 0.14549642242717198, 'dist_balon_jug': 21.807672863665225, 'dist_balon_op': 11.810873988323515, 'avance_jug': -34.65182010865986, 'avance_op': 36.77901214032708, 'dist_col_balon_jug': -24.98067303573891, 'dist_col_balon_op': 23.926905067512013, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.49750000000000005
26,0.55,0.05,0.3678633333333333,0.1266735357347996,"{'avance_balon': 0.14549642242717198, 'dist_balon_jug': 30.553482133104687, 'dist_balon_op': 8.654718630154465, 'avance_jug': -42.09482809102959, 'avance_op': 8.10565705813432, 'dist_col_balon_jug': -25.069813155572554, 'dist_col_balon_op': 22.571788168379705, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.5
27,0.55,0.05,0.3665816666666667,0.12428017070536859,"{'avance_balon': 0.14549642242717198, 'dist_balon_jug': 43.95744753515722, 'dist_balon_op': 8.654718630154465, 'avance_jug': -42.09482809102959, 'avance_op': 8.10565705813432, 'dist_col_balon_jug': -20.560023363585934, 'dist_col_balon_op': 22.571788168379705, 'mas_cerca_balon': 21.593674861018876}",0.0,0.22500000000000003,0.5
28,0.55,0.05,0.3700833333333333,0.12519275693461218,"{'avance_balon': 0.3737081247930074, 'dist_balon_jug': 41.19144743052444, 'dist_balon_op': 11.810873988323515, 'avance_jug': -20.249652062462026, 'avance_op': 15.250723814787527, 'dist_col_balon_jug': -24.98067303573891, 'dist_col_balon_op': 26.811787026950462, 'mas_cerca_balon': 12.249308085405453}",0.0,0.22500000000000003,0.5
29,0.55,0.05,0.3708433333333334,0.1253380314279039,"{'avance_balon': 1.0585871666922326, 'dist_balon_jug': 34.92230864662571, 'dist_balon_op': 9.043669135194019, 'avance_jug': -33.14156611207917, 'avance_op': 10.216306552289003, 'dist_col_balon_jug': -24.98067303573891, 'dist_col_balon_op': 29.21055451914136, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.5
30,0.55,0.05,0.3799566666666667,0.12217565137493186,"{'avance_balon': 0.14549642242717198, 'dist_balon_jug': 21.807672863665225, 'dist_balon_op': 11.810873988323515, 'avance_jug': -34.65182010865986, 'avance_op': 33.54585817375981, 'dist_col_balon_jug': -19.553745040927584, 'dist_col_balon_op': 23.926905067512013, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.5
31,0.55,0.052500000000000005,0.36601500000000003,0.12289127555824837,"{'avance_balon': 1.0585871666922326, 'dist_balon_jug': 42.422426397112, 'dist_balon_op': 9.043669135194019, 'avance_jug': -33.14156611207917, 'avance_op': 10.216306552289003, 'dist_col_balon_jug': -32.40554187280783, 'dist_col_balon_op': 33.019189817328744, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.49750000000000005
32,0.55,0.05,0.3606133333333333,0.1254181625159964,"{'avance_balon': 0.3737081247930074, 'dist_balon_jug': 41.19144743052444, 'dist_balon_op': 11.810873988323515, 'avance_jug': -22.83332992432133, 'avance_op': 15.250723814787527, 'dist_col_balon_jug': -24.98067303573891, 'dist_col_balon_op': 30.3209017712265, 'mas_cerca_balon': 12.249308085405453}",0.0,0.22500000000000003,0.5
33,0.55,0.05,0.3788266666666667,0.12522296097583524,"{'avance_balon': -4.309398281336826, 'dist_balon_jug': 46.6355923422863, 'dist_balon_op': 10.200506699250903, 'avance_jug': -15.887724359016275, 'avance_op': 8.10565705813432, 'dist_col_balon_jug': -15.54484085698251, 'dist_col_balon_op': 26.811787026950462, 'mas_cerca_balon': 12.767491491126826}",0.0,0.22500000000000003,0.5
34,0.55,0.052500000000000005,0.3796366666666666,0.12084432681024881,"{'avance_balon': 0.14549642242717198, 'dist_balon_jug': 36.745418327209634, 'dist_balon_op': 11.685554546308913, 'avance_jug': -43.47241205430555, 'avance_op': 12.642713514727056, 'dist_col_balon_jug': 1.5669171160361963, 'dist_col_balon_op': 48.4848632728026, 'mas_cerca_balon': 16.64206420283705}",0.0,0.22500000000000003,0.49750000000000005
